doc_id,company_name,company_aliases,security_code,doc_source_type,report_title,report_date,fiscal_year,broker_name,major_industry,language,currency,exchange,board,market_type,industry_l1,industry_l2,has_pdfcrawl_metadata,source_manifest,source_file_path,pdf_url
601678_2024_20250430,滨化股份,滨化股份|601678,601678,annual_report,滨化股份2024年年度报告,2025-04-30,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/601678/2024/601678_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/601678_20250430_MN9F.pdf
601799_2024_20250320,星宇股份,星宇股份|601799,601799,annual_report,星宇股份2024年年度报告全文,2025-03-20,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/601799/2024/601799_2024_20250320.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-20/601799_20250320_T2NS.pdf
601825_2024_20250425,沪农商行,沪农商行|601825,601825,annual_report,上海农商银行股份有限公司2024年年度报告,2025-04-25,2024,,货币金融服务,zh,CNY,上海证券交易所,沪主板,A股,货币金融服务,货币金融服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/601825/2024/601825_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/601825_20250425_LDQ6.pdf
601838_2024_20250429,成都银行,成都银行|601838,601838,annual_report,成都银行股份有限公司2024年年度报告,2025-04-29,2024,,货币金融服务,zh,CNY,上海证券交易所,沪主板,A股,货币金融服务,货币金融服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/601838/2024/601838_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/601838_20250429_7CUU.pdf
601860_2024_20250425,紫金银行,紫金银行|601860,601860,annual_report,江苏紫金农村商业银行股份有限公司2024年年度报告,2025-04-25,2024,,货币金融服务,zh,CNY,上海证券交易所,沪主板,A股,货币金融服务,货币金融服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/601860/2024/601860_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/601860_20250425_E6AQ.pdf
603009_2024_20250228,北特科技,北特科技|603009,603009,annual_report,北特科技2024年年度报告,2025-02-28,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603009/2024/603009_2024_20250228.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-02-28/603009_20250228_HREU.pdf
603037_2024_20250429,凯众股份,凯众股份|603037,603037,annual_report,2024年年度报告,2025-04-29,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603037/2024/603037_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/603037_20250429_5BJA.pdf
603039_2024_20250328,泛微网络,泛微网络|603039,603039,annual_report,泛微网络2024年年度报告,2025-03-28,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,沪主板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603039/2024/603039_2024_20250328.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-28/603039_20250328_RXN5.pdf
603062_2024_20250325,麦加芯彩,麦加芯彩|603062,603062,annual_report,2024年年度报告,2025-03-25,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603062/2024/603062_2024_20250325.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-25/603062_20250325_DR4K.pdf
603065_2024_20250429,宿迁联盛,宿迁联盛|603065,603065,annual_report,宿迁联盛2024年年度报告,2025-04-29,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603065/2024/603065_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/603065_20250429_NK0M.pdf
603067_2024_20250428,振华股份,振华股份|603067,603067,annual_report,振华股份2024年年度报告,2025-04-28,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603067/2024/603067_2024_20250428.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-28/603067_20250428_BHGJ.pdf
603078_2024_20250322,江化微,江化微|603078,603078,annual_report,江阴江化微电子材料股份有限公司2024年年度报告,2025-03-22,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603078/2024/603078_2024_20250322.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-22/603078_20250322_UZQF.pdf
603085_2024_20250429,天成自控,天成自控|603085,603085,annual_report,天成自控2024年年度报告,2025-04-29,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603085/2024/603085_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/603085_20250429_FJDY.pdf
603101_2024_20250404,汇嘉时代,汇嘉时代|603101,603101,annual_report,2024年年度报告,2025-04-04,2024,,零售业,zh,CNY,上海证券交易所,沪主板,A股,零售业,零售业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603101/2024/603101_2024_20250404.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-04/603101_20250404_07XC.pdf
603105_2024_20250425,芯能科技,芯能科技|603105,603105,annual_report,浙江芯能光伏科技股份有限公司2024年年度报告,2025-04-25,2024,,电力、热力生产和供应业,zh,CNY,上海证券交易所,沪主板,A股,电力、热力生产和供应业,电力、热力生产和供应业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603105/2024/603105_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/603105_20250425_Z06D.pdf
603113_2024_20250322,金能科技,金能科技|603113,603113,annual_report,金能科技股份有限公司2024年年度报告,2025-03-22,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603113/2024/603113_2024_20250322.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-22/603113_20250322_6CB6.pdf
603123_2024_20250430,翠微股份,翠微股份|603123,603123,annual_report,翠微股份2024年年度报告,2025-04-30,2024,,零售业,zh,CNY,上海证券交易所,沪主板,A股,零售业,零售业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603123/2024/603123_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/603123_20250430_YAQX.pdf
603178_2024_20250429,圣龙股份,圣龙股份|603178,603178,annual_report,圣龙股份2024年年度报告,2025-04-29,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603178/2024/603178_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/603178_20250429_L3AZ.pdf
603193_2024_20250425,润本股份,润本股份|603193,603193,annual_report,2024年年度报告,2025-04-25,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603193/2024/603193_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/603193_20250425_4UAK.pdf
603211_2024_20250425,晋拓股份,晋拓股份|603211,603211,annual_report,2024年年度报告,2025-04-25,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603211/2024/603211_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/603211_20250425_JC8Z.pdf
603214_2024_20250403,爱婴室,爱婴室|603214,603214,annual_report,2024年年度报告,2025-04-03,2024,,零售业,zh,CNY,上海证券交易所,沪主板,A股,零售业,零售业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603214/2024/603214_2024_20250403.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-03/603214_20250403_LJ99.pdf
603309_2024_20250425,维力医疗,维力医疗|603309,603309,annual_report,维力医疗2024年年度报告,2025-04-25,2024,,专用设备制造业,zh,CNY,上海证券交易所,沪主板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603309/2024/603309_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/603309_20250425_EAMC.pdf
603323_2024_20250430,苏农银行,苏农银行|603323,603323,annual_report,苏农银行2024年年度报告,2025-04-30,2024,,货币金融服务,zh,CNY,上海证券交易所,沪主板,A股,货币金融服务,货币金融服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603323/2024/603323_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/603323_20250430_8CLG.pdf
603367_2024_20250422,辰欣药业,辰欣药业|603367,603367,annual_report,辰欣药业股份有限公司2024年年度报告,2025-04-22,2024,,医药制造业,zh,CNY,上海证券交易所,沪主板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603367/2024/603367_2024_20250422.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-22/603367_20250422_5QB2.pdf
603383_2024_20250411,顶点软件,顶点软件|603383,603383,annual_report,顶点软件2024年年度报告,2025-04-11,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,沪主板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603383/2024/603383_2024_20250411.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-11/603383_20250411_A1X1.pdf
603486_2024_20250426,科沃斯,科沃斯|603486,603486,annual_report,2024年年度报告,2025-04-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,沪主板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603486/2024/603486_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/603486_20250426_K3I6.pdf
603496_2024_20250415,恒为科技,恒为科技|603496,603496,annual_report,2024年年度报告,2025-04-15,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,沪主板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603496/2024/603496_2024_20250415.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-15/603496_20250415_RACL.pdf
603516_2024_20250423,淳中科技,淳中科技|603516,603516,annual_report,北京淳中科技股份有限公司2024年年度报告,2025-04-23,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,沪主板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603516/2024/603516_2024_20250423.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/603516_20250423_0HT1.pdf
603676_2024_20250426,卫信康,卫信康|603676,603676,annual_report,西藏卫信康医药股份有限公司2024年年度报告,2025-04-26,2024,,医药制造业,zh,CNY,上海证券交易所,沪主板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603676/2024/603676_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/603676_20250426_75HO.pdf
603693_2024_20250423,江苏新能,江苏新能|603693,603693,annual_report,江苏新能2024年年度报告,2025-04-23,2024,,电力、热力生产和供应业,zh,CNY,上海证券交易所,沪主板,A股,电力、热力生产和供应业,电力、热力生产和供应业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603693/2024/603693_2024_20250423.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/603693_20250423_14RY.pdf
603698_2024_20250401,航天工程,航天工程|603698,603698,annual_report,航天工程公司2024年年度报告,2025-04-01,2024,,专用设备制造业,zh,CNY,上海证券交易所,沪主板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603698/2024/603698_2024_20250401.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-01/603698_20250401_QN2P.pdf
603776_2024_20250412,永安行,永安行|603776,603776,annual_report,永安行：2024年年度报告,2025-04-12,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,沪主板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603776/2024/603776_2024_20250412.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-12/603776_20250412_2A1K.pdf
603777_2024_20250429,来伊份,来伊份|603777,603777,annual_report,2024年年度报告,2025-04-29,2024,,零售业,zh,CNY,上海证券交易所,沪主板,A股,零售业,零售业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603777/2024/603777_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/603777_20250429_8CUR.pdf
603789_2024_20250430,星光农机,星光农机|603789,603789,annual_report,星光农机2024年年度报告,2025-04-30,2024,,专用设备制造业,zh,CNY,上海证券交易所,沪主板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603789/2024/603789_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/603789_20250430_CUZ2.pdf
603809_2024_20250322,豪能股份,豪能股份|603809,603809,annual_report,2024年年度报告,2025-03-22,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603809/2024/603809_2024_20250322.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-22/603809_20250322_O62O.pdf
603858_2024_20250426,步长制药,步长制药|603858,603858,annual_report,山东步长制药股份有限公司2024年年度报告,2025-04-26,2024,,医药制造业,zh,CNY,上海证券交易所,沪主板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603858/2024/603858_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/603858_20250426_YFCQ.pdf
603900_2024_20250423,莱绅通灵,莱绅通灵|603900,603900,annual_report,莱绅通灵2024年年度报告,2025-04-23,2024,,零售业,zh,CNY,上海证券交易所,沪主板,A股,零售业,零售业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603900/2024/603900_2024_20250423.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/603900_20250423_0HG8.pdf
603949_2024_20250328,雪龙集团,雪龙集团|603949,603949,annual_report,雪龙集团股份有限公司2024年年度报告,2025-03-28,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603949/2024/603949_2024_20250328.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-28/603949_20250328_C7PD.pdf
603968_2024_20250426,醋化股份,醋化股份|603968,603968,annual_report,2024年年度报告,2025-04-26,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603968/2024/603968_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/603968_20250426_3661.pdf
603977_2024_20250418,国泰集团,国泰集团|603977,603977,annual_report,江西国泰集团股份有限公司2024年年度报告全文,2025-04-18,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,沪主板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/603977/2024/603977_2024_20250418.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/603977_20250418_6VGH.pdf
605088_2024_20250329,冠盛股份,冠盛股份|605088,605088,annual_report,2024年年度报告,2025-03-29,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/605088/2024/605088_2024_20250329.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-29/605088_20250329_WK1V.pdf
605228_2024_20250423,神通科技,神通科技|605228,605228,annual_report,2024年年度报告,2025-04-23,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/605228/2024/605228_2024_20250423.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/605228_20250423_LGNP.pdf
605319_2024_20250425,无锡振华,无锡振华|605319,605319,annual_report,2024年年度报告,2025-04-25,2024,,汽车制造业,zh,CNY,上海证券交易所,沪主板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/605319/2024/605319_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/605319_20250425_I7S0.pdf
688003_2024_20250412,天准科技,天准科技|688003,688003,annual_report,2024年年度报告,2025-04-12,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688003/2024/688003_2024_20250412.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-12/688003_20250412_8G3R.pdf
688004_2024_20250418,博汇科技,博汇科技|688004,688004,annual_report,博汇科技2024年年度报告,2025-04-18,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688004/2024/688004_2024_20250418.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-18/688004_20250418_2ACO.pdf
688013_2024_20250428,天臣医疗,天臣医疗|688013,688013,annual_report,天臣医疗2024年年度报告,2025-04-28,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688013/2024/688013_2024_20250428.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-28/688013_20250428_DNH6.pdf
