doc_id,company_name,company_aliases,security_code,doc_source_type,report_title,report_date,fiscal_year,broker_name,major_industry,language,currency,exchange,board,market_type,industry_l1,industry_l2,has_pdfcrawl_metadata,source_manifest,source_file_path,pdf_url
688016_2024_20250329,心脉医疗,心脉医疗|688016,688016,annual_report,心脉医疗：2024年年度报告,2025-03-29,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688016/2024/688016_2024_20250329.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-29/688016_20250329_LZAO.pdf
688018_2024_20250322,乐鑫科技,乐鑫科技|688018,688018,annual_report,乐鑫科技2024年年度报告,2025-03-22,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688018/2024/688018_2024_20250322.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-22/688018_20250322_HTN4.pdf
688027_2024_20250326,国盾量子,国盾量子|688027,688027,annual_report,2024年年度报告,2025-03-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688027/2024/688027_2024_20250326.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-26/688027_20250326_ZRKI.pdf
688047_2024_20250429,龙芯中科,龙芯中科|688047,688047,annual_report,龙芯中科2024年年度报告,2025-04-29,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688047/2024/688047_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688047_20250429_YWG5.pdf
688066_2024_20250429,航天宏图,航天宏图|688066,688066,annual_report,2024年年度报告,2025-04-29,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688066/2024/688066_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688066_20250429_M3VR.pdf
688080_2024_20250423,映翰通,映翰通|688080,688080,annual_report,2024年年度报告,2025-04-23,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688080/2024/688080_2024_20250423.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/688080_20250423_56F0.pdf
688098_2024_20250430,申联生物,申联生物|688098,688098,annual_report,申联生物医药（上海）股份有限公司2024年年度报告,2025-04-30,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688098/2024/688098_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688098_20250430_NS0V.pdf
688111_2024_20250320,金山办公,金山办公|688111,688111,annual_report,金山办公2024年年度报告,2025-03-20,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688111/2024/688111_2024_20250320.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-20/688111_20250320_899M.pdf
688117_2024_20250425,圣诺生物,圣诺生物|688117,688117,annual_report,2024年年度报告,2025-04-25,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688117/2024/688117_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/688117_20250425_PLQS.pdf
688120_2024_20250429,华海清科,华海清科|688120,688120,annual_report,2024年年度报告,2025-04-29,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688120/2024/688120_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688120_20250429_Z8LC.pdf
688132_2024_20250410,邦彦技术,邦彦技术|688132,688132,annual_report,2024年年度报告,2025-04-10,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688132/2024/688132_2024_20250410.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-10/688132_20250410_1ELY.pdf
688136_2024_20250411,科兴制药,科兴制药|688136,688136,annual_report,2024年年度报告,2025-04-11,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688136/2024/688136_2024_20250411.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-11/688136_20250411_IXF9.pdf
688139_2024_20250329,海尔生物,海尔生物|688139,688139,annual_report,海尔生物2024年年度报告,2025-03-29,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688139/2024/688139_2024_20250329.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-29/688139_20250329_0F44.pdf
688147_2024_20250426,微导纳米,微导纳米|688147,688147,annual_report,江苏微导纳米科技股份有限公司2024年年度报告,2025-04-26,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688147/2024/688147_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688147_20250426_JI8D.pdf
688159_2024_20250430,有方科技,有方科技|688159,688159,annual_report,有方科技：2024年年度报告,2025-04-30,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688159/2024/688159_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688159_20250430_KOX6.pdf
688166_2024_20250403,博瑞医药,博瑞医药|688166,688166,annual_report,2024年年度报告,2025-04-03,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688166/2024/688166_2024_20250403.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-03/688166_20250403_EYWZ.pdf
688167_2024_20250426,炬光科技,炬光科技|688167,688167,annual_report,西安炬光科技股份有限公司2024年年度报告,2025-04-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688167/2024/688167_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688167_20250426_E68J.pdf
688171_2024_20250430,纬德信息,纬德信息|688171,688171,annual_report,2024年年度报告,2025-04-30,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688171/2024/688171_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688171_20250430_G4WH.pdf
688172_2024_20250426,燕东微,燕东微|688172,688172,annual_report,2024年年度报告,2025-04-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688172/2024/688172_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688172_20250426_IYCN.pdf
688192_2024_20250430,迪哲医药,迪哲医药|688192,688192,annual_report,迪哲医药：2024年年度报告,2025-04-30,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688192/2024/688192_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688192_20250430_IVEQ.pdf
688229_2024_20250426,博睿数据,博睿数据|688229,688229,annual_report,2024年年度报告,2025-04-26,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688229/2024/688229_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688229_20250426_9WVM.pdf
688252_2024_20250327,天德钰,天德钰|688252,688252,annual_report,深圳天德钰科技股份有限公司2024年年度报告,2025-03-27,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688252/2024/688252_2024_20250327.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-27/688252_20250327_OZ08.pdf
688286_2024_20250426,敏芯股份,敏芯股份|688286,688286,annual_report,苏州敏芯微电子技术股份有限公司2024年年度报告全文,2025-04-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688286/2024/688286_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688286_20250426_OHPZ.pdf
688289_2024_20250429,圣湘生物,圣湘生物|688289,688289,annual_report,圣湘生物科技股份有限公司2024年年度报告全文,2025-04-29,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688289/2024/688289_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688289_20250429_PC7S.pdf
688314_2024_20250328,康拓医疗,康拓医疗|688314,688314,annual_report,西安康拓医疗技术股份有限公司2024年年度报告,2025-03-28,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688314/2024/688314_2024_20250328.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-28/688314_20250328_5FWI.pdf
688325_2024_20250410,赛微微电,赛微微电|688325,688325,annual_report,2024年年度报告,2025-04-10,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688325/2024/688325_2024_20250410.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-10/688325_20250410_9RZR.pdf
688331_2024_20250328,荣昌生物,荣昌生物|688331,688331,annual_report,荣昌生物2024年年度报告,2025-03-28,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688331/2024/688331_2024_20250328.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-28/688331_20250328_NB0K.pdf
688356_2024_20250429,键凯科技,键凯科技|688356,688356,annual_report,2024年年度报告,2025-04-29,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,科创板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688356/2024/688356_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688356_20250429_YNA1.pdf
688373_2024_20250318,盟科药业,盟科药业|688373,688373,annual_report,上海盟科药业股份有限公司2024年年度报告,2025-03-18,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688373/2024/688373_2024_20250318.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-18/688373_20250318_F8PY.pdf
688416_2024_20250426,恒烁股份,恒烁股份|688416,688416,annual_report,2024年年度报告,2025-04-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688416/2024/688416_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688416_20250426_8RYN.pdf
688521_2024_20250426,芯原股份,芯原股份|688521,688521,annual_report,2024年年度报告,2025-04-26,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688521/2024/688521_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688521_20250426_JH1N.pdf
688533_2024_20250430,上声电子,上声电子|688533,688533,annual_report,苏州上声电子股份有限公司2024年年度报告,2025-04-30,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688533/2024/688533_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688533_20250430_D669.pdf
688538_2024_20250329,和辉光电,和辉光电|688538,688538,annual_report,上海和辉光电股份有限公司2024年年度报告,2025-03-29,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688538/2024/688538_2024_20250329.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-29/688538_20250329_6TIM.pdf
688539_2024_20250419,高华科技,高华科技|688539,688539,annual_report,高华科技2024年年度报告,2025-04-19,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688539/2024/688539_2024_20250419.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-19/688539_20250419_XUBP.pdf
688556_2024_20250429,高测股份,高测股份|688556,688556,annual_report,2024年年度报告,2025-04-29,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688556/2024/688556_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688556_20250429_8OYR.pdf
688581_2024_20250423,安杰思,安杰思|688581,688581,annual_report,安杰思2024年年度报告,2025-04-23,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688581/2024/688581_2024_20250423.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-23/688581_20250423_3UP1.pdf
688612_2024_20250426,威迈斯,威迈斯|688612,688612,annual_report,2024年年度报告,2025-04-26,2024,,汽车制造业,zh,CNY,上海证券交易所,科创板,A股,汽车,汽车零部件,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688612/2024/688612_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688612_20250426_RXVW.pdf
688618_2024_20250430,三旺通信,三旺通信|688618,688618,annual_report,深圳市三旺通信股份有限公司2024年年度报告,2025-04-30,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688618/2024/688618_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688618_20250430_I9JI.pdf
688646_2024_20250430,逸飞激光,逸飞激光|688646,688646,annual_report,逸飞激光2024年年度报告,2025-04-30,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688646/2024/688646_2024_20250430.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-30/688646_20250430_O7SJ.pdf
688651_2024_20250429,盛邦安全,盛邦安全|688651,688651,annual_report,2024年年度报告,2025-04-29,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688651/2024/688651_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688651_20250429_S8XA.pdf
688658_2024_20250315,悦康药业,悦康药业|688658,688658,annual_report,2024年年度报告,2025-03-15,2024,,医药制造业,zh,CNY,上海证券交易所,科创板,A股,医药生物,医药制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688658/2024/688658_2024_20250315.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-03-15/688658_20250315_XGUE.pdf
688659_2024_20250429,元琛科技,元琛科技|688659,688659,annual_report,2024年年度报告,2025-04-29,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,科创板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688659/2024/688659_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688659_20250429_E10H.pdf
688677_2024_20250425,海泰新光,海泰新光|688677,688677,annual_report,海泰新光2024年年度报告,2025-04-25,2024,,专用设备制造业,zh,CNY,上海证券交易所,科创板,A股,专用设备制造业,专用设备制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688677/2024/688677_2024_20250425.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-25/688677_20250425_Q0I2.pdf
688691_2024_20250428,灿芯股份,灿芯股份|688691,688691,annual_report,2024年年度报告,2025-04-28,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688691/2024/688691_2024_20250428.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-28/688691_20250428_23C9.pdf
688692_2024_20250415,达梦数据,达梦数据|688692,688692,annual_report,2024年年度报告,2025-04-15,2024,,软件和信息技术服务业,zh,CNY,上海证券交易所,科创板,A股,信息技术,软件服务,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688692/2024/688692_2024_20250415.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-15/688692_20250415_LKHL.pdf
688707_2024_20250426,振华新材,振华新材|688707,688707,annual_report,2024年年度报告,2025-04-26,2024,,计算机、通信和其他电子设备制造业,zh,CNY,上海证券交易所,科创板,A股,电子,电子制造,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688707/2024/688707_2024_20250426.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-26/688707_20250426_60HN.pdf
688758_2024_20250429,赛分科技,赛分科技|688758,688758,annual_report,苏州赛分科技股份有限公司2024年年度报告,2025-04-29,2024,,化学原料和化学制品制造业,zh,CNY,上海证券交易所,科创板,A股,化学原料和化学制品制造业,化学原料和化学制品制造业,true,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/manifest.csv,/media/main/lgd/llm/PDFCrawl/output/top10_industries_2024_20each/pdfs/688758/2024/688758_2024_20250429.pdf,https://www.sse.com.cn/disclosure/listedinfo/announcement/c/new/2025-04-29/688758_20250429_043M.pdf
